ID	DOCULECT	REGION	CONCEPT	DOMAIN	VALUE	COMMENT	DONOR
1184	Rutul_Dict	Rutul_Dict	the tree stump	Agriculture and vegetation	усуд кьатI		other
1185	Rutul_Dict	Rutul_Dict	the stepfather	Kinship	джухуд дид		other
1186	Rutul_Dict	Rutul_Dict	the tail	The body	джибыр		other
1187	Rutul_Dict	Rutul_Dict	the claw	The body	NA		NA
1188	Rutul_Dict	Rutul_Dict	the wing	The body	къанат		turk
1189	Rutul_Dict	Rutul_Dict	the wing	The body	кыли		other
1190	Rutul_Dict	Rutul_Dict	the shade or shadow	The physical world	аIхъ		other
1191	Rutul_Dict	Rutul_Dict	the shade or shadow	The physical world	серинды		other
1192	Rutul_Dict	Rutul_Dict	the shade or shadow	The physical world	мычIахъвалды		other
1193	Rutul_Dict	Rutul_Dict	the ankle	The body	турху1й		other
1194	Rutul_Dict	Rutul_Dict	the ankle	The body	к1ар		other
1195	Rutul_Dict	Rutul_Dict	the grasshopper	Animals	ц1ыц1		other
1196	Rutul_Dict	Rutul_Dict	the thunder	The physical world	хаIл утхун		other
1197	Rutul_Dict	Rutul_Dict	the beeswax	Animals	мум		turk
1198	Rutul_Dict	Rutul_Dict	the sand	The physical world	къум		turk
1199	Rutul_Dict	Rutul_Dict	the sand	The physical world	сецI		other
1200	Rutul_Dict	Rutul_Dict	the clay	Basic actions and technology	NA		NA
1201	Rutul_Dict	Rutul_Dict	the blister	The body	т1ур		other
1202	Rutul_Dict	Rutul_Dict	the egg	Food and drink	NA		NA
1203	Rutul_Dict	Rutul_Dict	the earlobe	The body	убруд як		other
1204	Rutul_Dict	Rutul_Dict	the elbow	The body	гуьлег		other
1205	Rutul_Dict	Rutul_Dict	the toe	The body	тIили		other
1206	Rutul_Dict	Rutul_Dict	the spider web	Animals	хашанкIвалыед хал		other
1207	Rutul_Dict	Rutul_Dict	the lip	The body	букI		other
1208	Rutul_Dict	Rutul_Dict	the thumb	The body	кьухьды тIили		other
1209	Rutul_Dict	Rutul_Dict	the fingernail	The body	хьеб		other
1210	Rutul_Dict	Rutul_Dict	the bruise	The body	хьылынды ер		other
1211	Rutul_Dict	Rutul_Dict	the bruise	The body	хьылына йишид джига		other
1212	Rutul_Dict	Rutul_Dict	the brother	Kinship	шу		other
1213	Rutul_Dict	Rutul_Dict	the chin	The body	кьацI		other
1214	Rutul_Dict	Rutul_Dict	the heel	The body	кыв		other
1215	Rutul_Dict	Rutul_Dict	the firewood	The physical world	усбыр		other
1216	Rutul_Dict	Rutul_Dict	the eyelid	The body	гъыIбри		other
1217	Rutul_Dict	Rutul_Dict	the yolk	Food and drink	къыIбы гъылыгъ		other
1218	Rutul_Dict	Rutul_Dict	the partridge	Clothing and grooming	гъуьд		other
1219	Rutul_Dict	Rutul_Dict	the sleeve	Spatial relations	хулук		other
1220	Rutul_V	Rutul	the watermelon	Agriculture and vegetation	хъарпуз		turk
1221	Rutul_V	Rutul	the barrel	Basic actions and technology	пышк1а		rus
1222	Rutul_V	Rutul	the bucket	Basic actions and technology	педре		rus
1223	Rutul_V	Rutul	the pea	Agriculture and vegetation	хар		other
1224	Rutul_V	Rutul	the pear	Agriculture and vegetation	хы1р		other
1225	Rutul_V	Rutul	the caterpillar	Animals	NA		NA
1226	Rutul_V	Rutul	the melon	Agriculture and vegetation	къавум		turk
1227	Rutul_V	Rutul	the cabbage	Food and drink	келем		turk
1228	Rutul_V	Rutul	the carrot	Agriculture and vegetation	абадур		other
1229	Rutul_V	Rutul	the rust	Basic actions and technology	мы1хъ		other
1230	Rutul_V	Rutul	the co-father-in-law	Kinship	къуд		turk
1231	Rutul_V	Rutul	the father-in-law	Kinship	гаг		other
1232	Rutul_V	Rutul	the fairy tale	Speech and language	махв		other
1233	Rutul_V	Rutul	the violin	Speech and language	NA		NA
1234	Rutul_V	Rutul	the plum	Agriculture and vegetation	шугьди		other
1235	Rutul_V	Rutul	the herd	Animals	нехир		turk
1236	Rutul_V	Rutul	the mother-in-law	Kinship	га1нин		other
1237	Rutul_V	Rutul	the rosary	Religion and belief	NA		NA
1238	Rutul_V	Rutul	the whip	Agriculture and vegetation	т1ул		other
1239	Rutul_V	Rutul	the sugar	Food and drink	шагар		turk
1240	Rutul_V	Rutul	the soap	Clothing and grooming	сабун		turk
1241	Rutul_V	Rutul	the straw	Agriculture and vegetation	нахв		other
1242	Rutul_V	Rutul	the wine	Food and drink	чахыр		turk
1243	Rutul_V	Rutul	the table	The house	уст1ул		rus
1244	Rutul_V	Rutul	the paper	Speech and language	кагъат		turk
1245	Rutul_V	Rutul	the shop/store	Possession	тукан		turk
1246	Rutul_V	Rutul	the school	Cognition	мехьтеб		turk
1247	Rutul_V	Rutul	the mule	Animals	къатир		turk
1248	Rutul_V	Rutul	the oats	Agriculture and vegetation	хьыт1		other
1249	Rutul_V	Rutul	the pencil	Basic actions and technology	кьалам		other
1250	Rutul_V	Rutul	the turnip	Agriculture and vegetation	кьа1		other
1251	Rutul_V	Rutul	the brick	The house	керпич		rus
1252	Rutul_V	Rutul	the tobacco	Agriculture and vegetation	тамбаку		rus
1253	Rutul_V	Rutul	the towel	Clothing and grooming	десмал		turk
1254	Rutul_V	Rutul	Saturday	Time	?хамисды йыгъ	это вторник!)	wrong
1255	Rutul_V	Rutul	the pepper	Food and drink	уст1уъут		turk
1256	Rutul_V	Rutul	the lion	Animals	аслан		turk
1257	Rutul_V	Rutul	the number	Modern world	NA		NA
1258	Rutul_V	Rutul	the lamp or torch	The house	лампа		rus
1259	Rutul_V	Rutul	the week	Time	гьафте		turk
1260	Rutul_V	Rutul	the candle	The house	шам		turk
1261	Rutul_V	Rutul	the glass	Basic actions and technology	гьайне		other
1262	Rutul_V	Rutul	the glass	Basic actions and technology	дзыр	мелкое	other
1263	Rutul_V	Rutul	the rice	Agriculture and vegetation	дюгю		turk
1264	Rutul_V	Rutul	the cup	Food and drink	гыр		other
1265	Rutul_V	Rutul	Thursday	Time	NA		NA
1266	Rutul_V	Rutul	the bottle	Modern world	шуьше		turk
1267	Rutul_V	Rutul	the pipe	Agriculture and vegetation	къалыен		other
1268	Rutul_V	Rutul	the veil	Clothing and grooming	дивах		turk
1269	Rutul_V	Rutul	the pocket	Clothing and grooming	джиб		turk
1270	Rutul_V	Rutul	the colour/color	Sense perception	ранг		turk
1271	Rutul_V	Rutul	the gun	Warfare and hunting	туханг		turk
1272	Rutul_V	Rutul	the copper	Basic actions and technology	дзыр		other
1273	Rutul_V	Rutul	the letter	Modern world	кагъат		turk
1274	Rutul_V	Rutul	the gold	Basic actions and technology	къизил		turk
1275	Rutul_V	Rutul	Friday	Time	улджум		other
1276	Rutul_V	Rutul	the ball	Spatial relations	туп		turk
1277	Rutul_V	Rutul	the window	The house	гъуль		other
1278	Rutul_V	Rutul	the trousers	Clothing and grooming	баду		other
1279	Rutul_V	Rutul	the chain	Basic actions and technology	зинджир		turk
1280	Rutul_V	Rutul	the fork	Food and drink	вилка		rus
1281	Rutul_V	Rutul	Wednesday	Time	NA		NA
1282	Rutul_V	Rutul	the reindeer/caribou	Animals	джейран		other
1283	Rutul_V	Rutul	the time	Time	вахт		turk
1284	Rutul_V	Rutul	the money	Possession	шийбыр		other
1285	Rutul_V	Rutul	Monday	Time	ислеъен		other
1286	Rutul_V	Rutul	the soup	Food and drink	ц1ыс		other
1287	Rutul_V	Rutul	the lead	Basic actions and technology	къургъушин		turk
1288	Rutul_V	Rutul	Tuesday	Time	NA		NA
1289	Rutul_V	Rutul	the scythe	Agriculture and vegetation	NA		NA
1290	Rutul_V	Rutul	the sickle	Modern world	араб		other
1291	Rutul_V	Rutul	the spectacles/glasses	Modern world	ачки		rus
1292	Rutul_V	Rutul	the paint	Basic actions and technology	ранг		turk
1293	Rutul_V	Rutul	the paint	Basic actions and technology	шир		turk
1294	Rutul_V	Rutul	the prison	Law	дустагъ		turk
1295	Rutul_V	Rutul	the silver	Basic actions and technology	гымыш		turk
1296	Rutul_V	Rutul	the lock	The house	гюлег		other
1297	Rutul_V	Rutul	the mortar(2)	The house	киредж		turk
1298	Rutul_V	Rutul	the cross	Spatial relations	хач		turk
1299	Rutul_V	Rutul	the fist	The body	худ		other
1300	Rutul_V	Rutul	the tiger	Spatial relations	палланг		turk
1301	Rutul_V	Rutul	the scabies	The body	NA		NA
1302	Rutul_V	Rutul	the joke	Speech and language	зарафат		turk
1303	Rutul_V	Rutul	the spade	Agriculture and vegetation	бер		other
1304	Rutul_V	Rutul	Sunday	Time	базар		other
1305	Rutul_V	Rutul	the scissors or shears	Basic actions and technology	кьыч1ид		other
1306	Rutul_V	Rutul	the blanket	The house	юргъан		turk
1307	Rutul_V	Rutul	the fermented drink	Food and drink	ха1нь		other
1308	Rutul_V	Rutul	the key	The house	ачар		turk
1309	Rutul_V	Rutul	the goose	Animals	къваз		turk
1310	Rutul_V	Rutul	the sea	The physical world	дейра		other
1311	Rutul_V	Rutul	the garden	Agriculture and vegetation	багъ		turk
1312	Rutul_V	Rutul	the duck	Animals	уьрдег		turk
1313	Rutul_V	Rutul	the arch	The house	чарх		other
1314	Rutul_V	Rutul	the wheel	Motion	чарх		other
1315	Rutul_V	Rutul	the grape	Food and drink	т1ымыл		other
1316	Rutul_V	Rutul	the hammer	Basic actions and technology	сант		other
1317	Rutul_V	Rutul	the clan	Social and political relations	тухум		turk
1318	Rutul_V	Rutul	the clan	Social and political relations	цихил		other
1319	Rutul_V	Rutul	the poison	The body	агъу		other
1320	Rutul_V	Rutul	the boundary	Social and political relations	саргьа1т		turk
1321	Rutul_V	Rutul	the guard	Warfare and hunting	къарывулар		turk
1322	Rutul_V	Rutul	the sledge/sled	Motion	гъа1ль		other
1323	Rutul_V	Rutul	the price	Possession	кьимет		turk
1324	Rutul_V	Rutul	the saw	Basic actions and technology	меншер		turk
1325	Rutul_V	Rutul	the medicine	The body	дава		other
1326	Rutul_V	Rutul	the medicine	The body	дарман		turk
1327	Rutul_V	Rutul	the potato	Food and drink	картышка		rus
1328	Rutul_V	Rutul	the family	Kinship	хизан		other
1329	Rutul_V	Rutul	the glue	Basic actions and technology	клей		rus
1330	Rutul_V	Rutul	the bridge	Motion	гъа1		other
1331	Rutul_V	Rutul	the friend	Social and political relations	юлдаш		turk
1332	Rutul_V	Rutul	the nail	Basic actions and technology	мусмар		other
1333	Rutul_V	Rutul	the fork(2)/pitchfork	Agriculture and vegetation	хьылан		other
1334	Rutul_V	Rutul	the yoke	Motion	NA		NA
1335	Rutul_V	Rutul	the tongs	Food and drink	кельбатун		turk
1336	Rutul_V	Rutul	the pumpkin or squash	Agriculture and vegetation	къабах		turk
1337	Rutul_V	Rutul	the spoon	Food and drink	дур		other
1338	Rutul_V	Rutul	the soul or spirit	Emotions and values	рух		turk
1339	Rutul_V	Rutul	the mirror	Clothing and grooming	гюзги		turk
1340	Rutul_V	Rutul	the drum	Speech and language	накьра		turk
1341	Rutul_V	Rutul	the maize/corn	Agriculture and vegetation	къаргъадалый		turk
1342	Rutul_V	Rutul	the felt	Clothing and grooming	лит		other
1343	Rutul_V	Rutul	the master	Social and political relations	иесси		other
1344	Rutul_V	Rutul	the slave	Social and political relations	къул		turk
1345	Rutul_V	Rutul	the needle(1)	Clothing and grooming	руб		other
1346	Rutul_V	Rutul	the corpse	The body	майит		other
1347	Rutul_V	Rutul	the work	Basic actions and technology	к1валах		other
1348	Rutul_V	Rutul	the flour	Food and drink	хы1р		other
1349	Rutul_V	Rutul	the axe/ax	Basic actions and technology	балта		turk
1350	Rutul_V	Rutul	the floor	The house	джил		other
1351	Rutul_V	Rutul	the cat	Animals	гыт		other
1352	Rutul_V	Rutul	the wall	The house	мас		other
1353	Rutul_V	Rutul	the cattle	Animals	даварар		other
1354	Rutul_V	Rutul	the debt	Possession	бырдж		other
1355	Rutul_V	Rutul	the uncle	Kinship	гыгый		other
1356	Rutul_V	Rutul	the pig	Animals	дунгъуз		turk
1357	Rutul_V	Rutul	the cock/rooster	Animals	дадал		other
1358	Rutul_V	Rutul	the belt	Clothing and grooming	ч1ил		other
1359	Rutul_V	Rutul	the oak	Animals	у1хв	?	other
1360	Rutul_V	Rutul	the thread	Clothing and grooming	ухур		other
1361	Rutul_V	Rutul	the iron	Basic actions and technology	йиляг		other
1362	Rutul_V	Rutul	the grandmother	Kinship	кьасды нин		other
1363	Rutul_V	Rutul	the wolf	Animals	убул		other
1364	Rutul_V	Rutul	the widow	Kinship	хиндадый		other
1365	Rutul_V	Rutul	the grandfather	Kinship	кьасды дид		other
1366	Rutul_V	Rutul	the mushroom	Agriculture and vegetation	чеч		other
1367	Rutul_V	Rutul	the voice	Speech and language	сес		turk
1368	Rutul_V	Rutul	the guest	Social and political relations	мийман		other
1369	Rutul_V	Rutul	the beak	The body	к1ух		other
1370	Rutul_V	Rutul	the wedding	Kinship	дават		other
1371	Rutul_V	Rutul	the spider	Animals	хашанк1алый		other
1372	Rutul_V	Rutul	the flower	Agriculture and vegetation	быч1		other
1373	Rutul_V	Rutul	the earthquake	The physical world	лыкьын сибилер	?	other
1374	Rutul_V	Rutul	the scar	The body	лышан		other
1375	Rutul_V	Rutul	the walking stick	Social and political relations	т1ат1ал		other
1376	Rutul_V	Rutul	the aunt	Kinship	нинды риши		other
1377	Rutul_V	Rutul	the aunt	Kinship	дидды риши		other
1378	Rutul_V	Rutul	the shoulderblade	The body	балганый		other
1379	Rutul_V	Rutul	the dust	The physical world	руг		other
1380	Rutul_V	Rutul	the lizard	Animals	някьы1ва1кь		other
1381	Rutul_V	Rutul	the twins	Kinship	кIутхуIймар		other
1382	Rutul_V	Rutul	the old man	Kinship	кьасды		other
1383	Rutul_V	Rutul	the ladder	The house	магъа1д		other
1384	Rutul_V	Rutul	the thing	Possession	кар		other
1385	Rutul_V	Rutul	the boar	Animals	къабан		rus
1386	Rutul_V	Rutul	the gate	The house	дарвазабыр		turk
1387	Rutul_V	Rutul	the door	The house	рак		other
1388	Rutul_V	Rutul	the orphan	Kinship	етим		turk
1389	Rutul_V	Rutul	the steam	The physical world	рывыр		other
1390	Rutul_V	Rutul	the waterfall	The physical world	NA		NA
1391	Rutul_V	Rutul	the frog	Animals	гъы1б		other
1392	Rutul_V	Rutul	the ring	Clothing and grooming	т1ыба1ъа1л		other
1393	Rutul_V	Rutul	the song	Modern world	няъни		other
1394	Rutul_V	Rutul	the bat	Animals	NA		NA
1395	Rutul_V	Rutul	the earring	Clothing and grooming	халхалаг		other
1396	Rutul_V	Rutul	the snail	Animals	NA		NA
1397	Rutul_V	Rutul	the widower	Kinship	бесир		other
1398	Rutul_V	Rutul	the light	The physical world	ёкв		other
1399	Rutul_V	Rutul	the path	Motion	джигъыр		turk
1400	Rutul_V	Rutul	the neighbour	Social and political relations	къумши		turk
1401	Rutul_V	Rutul	the bracelet	Clothing and grooming	т1ыбыхъ		other
1402	Rutul_V	Rutul	the clothing or clothes	Clothing and grooming	валыгмар		other
1403	Rutul_V	Rutul	the cave	The physical world	NA		NA
1404	Rutul_V	Rutul	the arrow	Agriculture and vegetation	NA		NA
1405	Rutul_V	Rutul	the body	The body	джан		other
1406	Rutul_V	Rutul	the year	Time	сен		other
1407	Rutul_V	Rutul	the sound or noise	Sense perception	сес		turk
1408	Rutul_V	Rutul	the mortar(1)	The house	NA		NA
1409	Rutul_V	Rutul	the temples	Food and drink	кьылтан		other
1410	Rutul_V	Rutul	the skull	The body	кьул	всё вместе	other
1411	Rutul_V	Rutul	the broom	Basic actions and technology	мугул		other
1412	Rutul_V	Rutul	the thief	Law	сырыхчи		other
1413	Rutul_V	Rutul	the father-in-law (of a woman)	Kinship	гаг		other
1414	Rutul_V	Rutul	the beard	The body	мич1ре		other
1415	Rutul_V	Rutul	the comb	Clothing and grooming	ра1гъ		other
1416	Rutul_V	Rutul	the nape of the neck	The body	да1хъ		other
1417	Rutul_V	Rutul	the dew	The physical world	NA		NA
1418	Rutul_V	Rutul	the collarbone	The body	NA		NA
1419	Rutul_V	Rutul	the bark	Agriculture and vegetation	хукад джигал		other
1420	Rutul_V	Rutul	the lightning	The physical world	ц1ый		other
1421	Rutul_V	Rutul	the wasp	Animals	NA		NA
1422	Rutul_V	Rutul	the bow	Animals	NA		NA
1423	Rutul_V	Rutul	the pestle	Food and drink	NA		NA
1424	Rutul_V	Rutul	the owl	Animals	NA		NA
1425	Rutul_V	Rutul	the rope	Basic actions and technology	т1уъу		other
1426	Rutul_V	Rutul	the tick	Animals	бакьакьай		other
1427	Rutul_V	Rutul	the nettle	Agriculture and vegetation	макъвал		other
1428	Rutul_V	Rutul	the foam	The physical world	хурт		other
1429	Rutul_V	Rutul	the fish	Animals	балугъ		turk
1430	Rutul_V	Rutul	the hare	Animals	гъы1рь		other
1431	Rutul_V	Rutul	the goitre/goiter	Kinship	NA		NA
1432	Rutul_V	Rutul	the butterfly	Animals	деб-дебил		other
1433	Rutul_V	Rutul	the wood	The physical world	ус		other
1434	Rutul_V	Rutul	the stepmother	Kinship	джурхуд нин		other
1435	Rutul_V	Rutul	the rainbow	The physical world	ха1ле ваз		other
1436	Rutul_V	Rutul	the spine	The body	гварг		other
1437	Rutul_V	Rutul	the wrist	The body	NA		NA
1438	Rutul_V	Rutul	the footprint	The body	хьыль		other
1439	Rutul_V	Rutul	the whetstone	Basic actions and technology	NA		NA
1440	Rutul_V	Rutul	the father-in-law (of a man)	Kinship	гаг		other
1441	Rutul_V	Rutul	the nest	Animals	ыкъваль		other
1442	Rutul_V	Rutul	the worm	Animals	мулюх		other
1443	Rutul_V	Rutul	the cousin	Kinship	NA		NA
1444	Rutul_V	Rutul	the navel	The body	пиц1		other
1445	Rutul_V	Rutul	the mother-in-law (of a man)	Kinship	га1нин		other
1446	Rutul_V	Rutul	the ant	Animals	дзыдзахъ		other
1447	Rutul_V	Rutul	the tree stump	Agriculture and vegetation	кьат1		other
1448	Rutul_V	Rutul	the stepfather	Kinship	джухуд дид		other
1449	Rutul_V	Rutul	the tail	The body	джибыр		other
1450	Rutul_V	Rutul	the claw	The body	хьеб		other
1451	Rutul_V	Rutul	the wing	The body	хыли		other
1452	Rutul_V	Rutul	the shade or shadow	The physical world	а1хъ		other
1453	Rutul_V	Rutul	the ankle	The body	к1арк1ати		other
1454	Rutul_V	Rutul	the grasshopper	Animals	NA		NA
1455	Rutul_V	Rutul	the thunder	The physical world	хаIль утхун		other
1456	Rutul_V	Rutul	the beeswax	Animals	NA		NA
1457	Rutul_V	Rutul	the sand	The physical world	сец1		other
1458	Rutul_V	Rutul	the clay	Basic actions and technology	палчикь		other
1459	Rutul_V	Rutul	the blister	The body	гъыдигъ		turk
1460	Rutul_V	Rutul	the egg	Food and drink	гъылыгъ		other
1461	Rutul_V	Rutul	the earlobe	The body	NA		NA
1462	Rutul_V	Rutul	the elbow	The body	гюлегь		other
1463	Rutul_V	Rutul	the toe	The body	т1ыли		other
1464	Rutul_V	Rutul	the spider web	Animals	хашанк1алыед хал		other
1465	Rutul_V	Rutul	the lip	The body	бук1		other
1466	Rutul_V	Rutul	the lip	The body	п1ыз		other
1467	Rutul_V	Rutul	the thumb	The body	к1ухды т1или		other
1468	Rutul_V	Rutul	the fingernail	The body	хьеб		other
1469	Rutul_V	Rutul	the bruise	The body	хьылын валды	синева	other
1470	Rutul_V	Rutul	the brother	Kinship	шу		other
1471	Rutul_V	Rutul	the chin	The body	кьац1		other
1472	Rutul_V	Rutul	the heel	The body	кыв		other
1473	Rutul_V	Rutul	the firewood	The physical world	усбыр		other
1474	Rutul_V	Rutul	the eyelid	The body	улид къап		other
1475	Rutul_V	Rutul	the yolk	Food and drink	NA		NA
1476	Rutul_V	Rutul	the partridge	Clothing and grooming	гъуд		other
